2021-12-15 14:13:08+00:00,camcycle,"b""RT @citycyclists: Neat new map of all London's new school streets also published today by TfL https://t.co/1mRgvdGKpw https://t.co/nbmqbTyV\xe2\x80\xa6""",positif
2021-12-15 14:13:06+00:00,GutHealthHelp,"b""RT @tesssummers98: London omicron cases 'increasing rapidly' as scientists warn 'it's far more likely to be Covid than a cold' \nHold on - i\xe2\x80\xa6""",netral
2021-12-15 14:13:06+00:00,charlesabey,"b'RT @DavidLammy: Hours before this photo was taken London went into Tier 3 restrictions. The Tories are laughing at you, literally https://t\xe2\x80\xa6'",netral
2021-12-15 14:13:05+00:00,tigerrecruit,"b'Executive Assistant, West End London, \xc2\xa340k-50k https://t.co/9HUxDWS3Fa #TigerJobAlert'",netral
2021-12-15 14:13:04+00:00,Gauisacat,"b'RT @LifebuoyUK: On the third day of Christmas, @LifebuoyUK gave to me, a London Spirit @thehundred shirt \xf0\x9f\x8e\xbd signed by both men\xe2\x80\x99s &amp; women\xe2\x80\x99s s\xe2\x80\xa6'",netral
2021-12-15 14:13:04+00:00,stcwhite,"b'RT @rwesthead: Talked with Dr. Mike Silverman, an infectious diseases specialist in London, Ont., about Omicron, the state of  beleaguered\xe2\x80\xa6'",netral
2021-12-15 14:13:04+00:00,PhilomenaColl11,"b'RT @JujuliaGrace: My family, 4 of us, lived in a 1 bedroom flat through two major waves of COVID-19 to allow my husband (an ICU consultant)\xe2\x80\xa6'",positif
2021-12-15 14:13:04+00:00,JayAndreas___,b'@Jada_london Oh word',netral
2021-12-15 14:13:04+00:00,KINS07,b'RT @ssharadmohhan: My Nest is empty today!\nA Duenna seems to be telling her Lady that my daughter has just left for London after her weddin\xe2\x80\xa6',negatif
2021-12-15 14:13:02+00:00,Spoonhead8,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 14:13:02+00:00,rothfarms,"b'RT @AdoptionsUk: Please retweet to help Hank find a home #London            \xc2\xa0(East)  #ENGLAND \n\nAged about 4, poor Hank has been returned t\xe2\x80\xa6'",negatif
2021-12-15 14:13:01+00:00,ImogenMichel,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 14:13:01+00:00,AnneAshworth,"b'Stat of the day from @ONS whose index suggests house price growth is slowing a little, that London is recovering -\xe2\x80\xa6 https://t.co/hKXaQiHvyd'",negatif
2021-12-15 14:13:01+00:00,ShamaAh88661370,"b'RT @JujuliaGrace: My family, 4 of us, lived in a 1 bedroom flat through two major waves of COVID-19 to allow my husband (an ICU consultant)\xe2\x80\xa6'",positif
2021-12-15 14:13:00+00:00,london_Akan,b'20k nah medium stake now ?? I go leave Twitter for una https://t.co/iq8DMiErcH',netral
2021-12-15 14:13:00+00:00,allrestaurants0,"b'DOPPIO COFFEE LTD COMPANY (EQUIPMENT ACCESSORIES)\xe2\xa0\x80\n\xe2\xa0\x80\nAddress: 177 Kentish Town Rd , London, UNITED KINGDOM\xe2\xa0\x80\n\xe2\xa0\x80\xe2\x80\xa6 https://t.co/EE4J9vkamv'",netral
2021-12-15 14:13:00+00:00,Princes05808656,b'RT @OnTheRoad34: London Eye https://t.co/1Tr1ueBjQp',netral
2021-12-15 14:12:59+00:00,VictoryDay_Hope,b'RT @moragmcalpine: Who is going to the \xe2\x80\x98event\xe2\x80\x99 in London on Saturday? I\xe2\x80\x99m unexpectedly here!! Hear it\xe2\x80\x99s going to be HUGE-damn tight too!!',positif
2021-12-15 14:12:58+00:00,glenag,b'Covent Garden. One our favorite places in London. @ Covent Garden London https://t.co/5MxVNfNk0j',positif
2021-12-15 14:12:58+00:00,relax792,"b'RT @AnnelieseDodds: .@OliverDowden is apparently ""appalled"" by a photo of a lockdown party at Tory HQ last year. \n\nThat\'s not good enough.\xe2\x80\xa6'",negatif
2021-12-15 14:12:58+00:00,hrnext,b'Does NHS in United Kingdom still treats unvaccinated for free https://t.co/iGP0v8f5UH',positif
2021-12-15 14:12:57+00:00,MarikaSboros,"b""Sigh! Dr Paul Hunter, UK professor in medicine,  says most growth seen in early #Omicron epidemic has been in 'low-\xe2\x80\xa6 https://t.co/Sraiuc2zV9""",positif
2021-12-15 14:12:56+00:00,wolfesShrubs,"b'RT @RaoulRuparel: Just got my booster in Pimlico, no queue &amp; staff actively encouraging people to notify friends/family to come as a walk-i\xe2\x80\xa6'",negatif
2021-12-15 14:12:55+00:00,showbiznotices,"b""Sarah Beeny slams London schools for treating 'the arts like it's a non subject', saying she moved her four boys to\xe2\x80\xa6 https://t.co/hQq4kdyNpn""",negatif
2021-12-15 14:12:52+00:00,sadiqhaw1,b'RT @OnTheRoad34: London Eye https://t.co/1Tr1ueBjQp',netral
2021-12-15 14:12:51+00:00,eaglestonemanag,b'RT @sebstorey2: An awesome couple of weeks in #London. \xf0\x9f\x8c\x87 Thanks to my agent Elaine Eaglestone for working so hard with me towards my career\xe2\x80\xa6',positif
2021-12-15 14:12:51+00:00,InaGoranova,"b""RT @mikasounds: London, it's been so long! I'm thrilled to announce a new date at the iconic Camden Roundhouse on Sunday 3rd July 2022!\n\nFa\xe2\x80\xa6""",positif
2021-12-15 14:12:50+00:00,JaidevRamya,b'He\xe2\x80\x99s an idiot for falling in with a party that was always going to do this to him. Or perhaps @Conservatives can ex\xe2\x80\xa6 https://t.co/2fYJxov9d7',negatif
2021-12-15 14:12:49+00:00,EHijacked,"b'RT @campbellclaret: A story of two SBs. Shaun Bailey was Tory candidate for London Mayor, and broke the law at a Tory HQ Xmas party. He has\xe2\x80\xa6'",netral
2021-12-15 14:12:49+00:00,brazil_myles,b'RT @MKennedyBelgium: Happy Wednesday to all ! \xf0\x9f\x91\x85 Enjoy your day and take care \xf0\x9f\x8e\xb6\n\xc2\xa9 Blackstage Whitelight Photography / @RockfiendPubli1 \n@Myl\xe2\x80\xa6',positif
2021-12-15 14:12:48+00:00,PhilipWhitchelo,b'Latest #NHS #COVID19 #PCRTest availability - none available in London. Test results also taking a lot longer than 2\xe2\x80\xa6 https://t.co/bB9EqkJirL',positif
2021-12-15 14:12:48+00:00,White66Walter,b'@Superstar_Cars @NewWaveAndPunk @PunkRockStory @TheClash @Punkasfuck1965 @punktuation_mag @GCPunkNewWave\xe2\x80\xa6 https://t.co/sCmafK3pct',netral
2021-12-15 14:12:47+00:00,Monty_London,b'@PoliticsForAlI He\xe2\x80\x99d be finished if he dares',netral
2021-12-15 14:12:46+00:00,GutHealthHelp,"b'RT @HappydaysAlan1: I\xe2\x80\x99m 70 , I\xe2\x80\x99m so angry, I\xe2\x80\x99m coming to London on Saturday, my first time at a protest, appreciate some directions , thanks'",negatif
2021-12-15 14:12:45+00:00,taxiownerdriver,"b""@JMCJeffers @ukgaragefan @Chislehurstian @willnorman @TfL @SafeCycleLDN Exactly. @ukgaragefan clearly doesn't know\xe2\x80\xa6 https://t.co/65RYKbPImy""",positif
2021-12-15 14:12:45+00:00,MattColeWorks,b'@Hrushworth @tomcopley @SadiqKhan @lb_southwark @MayorofLondon Central London already has very high density.\xe2\x80\xa6 https://t.co/muDoGJCKmP',positif
2021-12-15 14:12:42+00:00,PaulAtk58771353,"b'What\xe2\x80\x99s happening in London , a Buffon tells you you could or may catch a cold and all you fuckwits are scared of go\xe2\x80\xa6 https://t.co/IB2c0pvN7Z'",negatif
2021-12-15 14:12:42+00:00,KMarcAWesseling,b'London wants to strengthen typically British rights\nhttps://t.co/uZUNL2EQOO https://t.co/EhhYJP6xSw',positif
2021-12-15 14:12:42+00:00,elanknits,"b""RT @CBCLondon: Why is Western University's new law advisory council so white? https://t.co/466btWUoQv https://t.co/aoT50Inxhn""",positif
2021-12-15 14:12:42+00:00,london_Akan,"b""Incase you didn't know, I'm also a hypeman https://t.co/yrcM8epGtr""",netral
2021-12-15 14:12:41+00:00,caitlynsmitman,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 14:12:41+00:00,taylor27whu,"b""RT @WestHam: Tonight, we're heading to the Emirates. Time for another London derby. \n\nCOME ON YOU IRONS!! \xe2\x9c\x8a\xe2\x9a\x92 \n\n#ARSWHU https://t.co/hbzxPUn\xe2\x80\xa6""",netral
2021-12-15 14:12:40+00:00,AusterfieldM,b'RT @russellwarfield: really hope that the Mirror doesn\xe2\x80\x99t publish any pics of me at the Green Party London Assembly campaign Christmas party\xe2\x80\xa6',netral
2021-12-15 14:12:39+00:00,EdKiernan,"b""@Dancing_Dollyxx wow!! that confirms my suspicions!!shame we couldn't go but.. as we live in Wales its like going t\xe2\x80\xa6 https://t.co/7IsX7iKWhI""",positif
2021-12-15 14:12:39+00:00,luney19860926,b'London Weather as of 02:12 PM: 54.97 F',netral
2021-12-15 14:12:38+00:00,rodrod1754,"b""RT @chrischirp: This was in London so it's likely this was Omicron. It's *so* infectious. My boosted friend has mild symptoms - but still n\xe2\x80\xa6""",positif
2021-12-15 14:12:37+00:00,CallidusDominus,"b'RT @DAaronovitch: Had Shaun Bailey won the London mayoral election, he would be resigning tonight. Staggering.'",netral
2021-12-15 14:12:36+00:00,DrTonieshaT,"b'@jewelbphd In 2012 I went to a conference in London, I remember a Black professor saying there were more Black Amer\xe2\x80\xa6 https://t.co/rc6SP8CBD7'",positif
2021-12-15 14:12:35+00:00,Thehuck_59,"b'RT @AnnelieseDodds: .@OliverDowden is apparently ""appalled"" by a photo of a lockdown party at Tory HQ last year. \n\nThat\'s not good enough.\xe2\x80\xa6'",negatif
2021-12-15 14:12:34+00:00,manatweets,b'RT @manatweets: \xe2\x9c\x8f\xef\xb8\x8f Literary-Inspired Socks - The London Sock Exchange Released a Shakespeare-Inspired Sock Co #SFRTG #BYNR #IARTG Click: ht\xe2\x80\xa6',positif
2021-12-15 14:12:34+00:00,LauraJHyatt,b'\xe2\xad\x90\xef\xb8\x8fAre you graduating/recent grad looking for a job post uni?\xe2\xad\x90\xef\xb8\x8f\n\nExcited about tech? Solving complex challenges? The\xe2\x80\xa6 https://t.co/IpCr2fAPvq',positif
2021-12-15 14:12:34+00:00,London_Catholic,b'RT @andrewlonger: What is more deadly right now to youth?  Omicron or mental health from the constant state of fear?  Check back in 2-3 yea\xe2\x80\xa6',positif
2021-12-15 14:12:33+00:00,Killaxo_,"b'RT @_RCJohn: Got 2 bedrooms to rent in a HMO in Forest Gate, East London. \xc2\xa3600-\xc2\xa3650 a month (All bills included) DM if interested. https://\xe2\x80\xa6'",positif
2021-12-15 15:16:21+00:00,EvanSteeg1,"b'RT @EvanSteeg1: @AnneofKingston Right?  Our grandparents\xe2\x80\x99 generation stormed the Normandy beaches, endured the London Blitz, overcame a Gre\xe2\x80\xa6'",positif
2021-12-15 15:16:21+00:00,AtFlavour,b'RT @AtFlavour: Sumac lemon and garlic deep-fried chicken bites#Food #Foodies #Sydney #Melbourne #Adelaide #Perth #London #UnitedKingdom #Lo\xe2\x80\xa6',negatif
2021-12-15 15:16:20+00:00,BlackheathHigh,"b'The countdown to the end of term may have begun, but our school trips have not stopped yet!\n\nOn Monday, our GCSE RS\xe2\x80\xa6 https://t.co/8U5ZHuGtZ4'",netral
2021-12-15 15:16:19+00:00,soobles_,b'@bearintak probably in London having a blast!',netral
2021-12-15 15:16:18+00:00,LBEAlexeievna,b'RT @atlasmovement: @tlekshay @CTASpokesperson @Dotseten @SFTHQ @frances_hui @wethehongkonger @ColombeCS @Venzon_Andrea @hkdnow1 @lsbu_law @\xe2\x80\xa6',netral
2021-12-15 15:16:18+00:00,ToxicLemon69,b'RT @Anthony23Bryant: \xe2\x80\x98So depressing\xe2\x80\x99: Covid empties City of London of pre-Christmas cheer https://t.co/TFpGdgLcBP',negatif
2021-12-15 15:16:17+00:00,TerriDevlin5,"b""RT @JonJonesSnr: Question.\nWhy might a prominent property developer want to fund a candidate's campaign to become the Mayor of London?""",positif
2021-12-15 15:16:17+00:00,scouseylala,"b'RT @DavidLammy: Hours before this photo was taken London went into Tier 3 restrictions. The Tories are laughing at you, literally https://t\xe2\x80\xa6'",netral
2021-12-15 15:16:15+00:00,waco1117,b'RT @nicofroe_: SE London \nNovember 2021 https://t.co/dHMsSt2EiY',netral
2021-12-15 15:16:15+00:00,DMkpanam,b'RT @stephnav: @chris_notcapn Friendly reminder his bro\xe2\x80\x99s antivax too. \xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4 https://t.co/4oUujN17pN',positif
2021-12-15 15:16:13+00:00,Eleonor34869310,b'RT @tarekbahaa1: Tower bridge - London\n#Art #Beauty #Portrait \xf0\x9f\x8c\xb9\xe2\x99\xa0\xef\xb8\x8f\xf0\x9f\x8c\xb9 https://t.co/kybRPRlzBn',netral
2021-12-15 15:16:13+00:00,bonnie_london,"b""RT @SpeakerPelosi: Congratulations @StephenCurry30 on becoming the NBA's all-time 3-point leader tonight!\n\nAs a diehard Warriors fan, I\xe2\x80\x99m t\xe2\x80\xa6""",positif
2021-12-15 15:16:12+00:00,simonmmathias,"b'RT @DrNeilStone: ""Isolating because someone in the house has Covid"" seems to be the commonest phrase in emails sent in London today.\n\nNot g\xe2\x80\xa6'",netral
2021-12-15 15:16:12+00:00,tmj_lon_retail,b'Want to work in England? View our latest opening: https://t.co/B7VpSL7Bxm #Retail',positif
2021-12-15 15:16:12+00:00,Har_dey_bayor,b'RT @HotNewHipHop: The new song was debuted at the closing show of Wizkid\xe2\x80\x99s sold-out run in London.\nhttps://t.co/Aw05ucT1pF',positif
2021-12-15 15:16:12+00:00,No431onthelist,"b'@Glenerne Scotland may welcome refugees, they just don\xe2\x80\x99t like Scotland!\n\nhttps://t.co/k3EubV7zXv'",positif
2021-12-15 15:16:11+00:00,MermaidLondon,"b""RT @dripster: I'm at Mermaid Conference &amp; Events Centre - @mermaidlondon in Blackfriars, Greater London https://t.co/bFBYqz79dO https://t.c\xe2\x80\xa6""",positif
2021-12-15 15:16:06+00:00,Adam97238224,b'@piersmorgan Outta control because there\xe2\x80\x99s probably about 40% of London that are foreigners that don\xe2\x80\x99t really care\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc',positif
2021-12-15 15:16:06+00:00,sitinthestalls,"b'Today the Bush Theatre, London has announced that their latest script submissions window will run from 15 December\xe2\x80\xa6 https://t.co/j2pJtHCowO'",positif
2021-12-15 15:16:05+00:00,waco1117,b'RT @clem_ono: A break from the norm. #artphotography #blackandwhitephotography #streetphotography #london https://t.co/1k0YxXiTEM',netral
2021-12-15 15:16:02+00:00,pikesley_ebooks,"b'Brass ninjas required: #funk #horn #players #london : A simple, yet brilliant, do it for us? Waitrose and Superdrug, cannot get the serial p'",positif
2021-12-15 15:16:02+00:00,tfkf1008,"b'RT @AaronGBurnett: It\xe2\x80\x99s disturbing the number of people who have called for essentially permanent travel restrictions, bans &amp; hotel quarant\xe2\x80\xa6'",negatif
2021-12-15 15:16:01+00:00,LdnOnt_2022,"b""Just 313 days remaining until London's next municipal election on October 24, 2022.""",netral
2021-12-15 15:16:00+00:00,olsencassidy,b'Starting to wonder who in london does not have covid',netral
2021-12-15 15:16:00+00:00,rob85759506,b'@daverich1 There are parts of the Uk other than London and the north- particularly if the north is conceived of as\xe2\x80\xa6 https://t.co/vG74lzMEBG',positif
2021-12-15 15:15:59+00:00,ELCA56349252,"b""@theosanderson @HarrySpoelstra If it's 4 times higher in London than Brussels/Belgium, maybe there should be some a\xe2\x80\xa6 https://t.co/AvQd5uQMi1""",positif
2021-12-15 15:15:58+00:00,CameronYardeJnr,"b'""Conservative Shaun Bailey quits London police role after Christmas party broke Covid rules""  https://t.co/56uNtfCKt5'",netral
2021-12-15 15:15:57+00:00,CopernicusNic1,b'RT @kamleshkhunti: Here is the copy of letter sent to me by a friend in South Africa \n\nFrom Adrian Gore @Discovery_SA regarding early data\xe2\x80\xa6',positif
2021-12-15 15:15:56+00:00,GulfTimes_QATAR,b'#QatarAirways marks a new milestone by resuming its pre-pandemic in-flight dining experience on its London and Pari\xe2\x80\xa6 https://t.co/lGMOH0nuNW',positif
2021-12-15 15:15:55+00:00,dig31461,"b'A message for Amelia: No matter if you are a  waiter or a cook, you are talented. From Madrid to London, we are pra\xe2\x80\xa6 https://t.co/NghKE2cDwC'",positif
2021-12-15 15:15:54+00:00,EvanSteeg1,"b'@AnneofKingston Right?  Our grandparents\xe2\x80\x99 generation stormed the Normandy beaches, endured the London Blitz, overca\xe2\x80\xa6 https://t.co/f3F1T7QOXJ'",positif
2021-12-15 15:15:53+00:00,smokeinpeaceUSA,"b""RT @AshAgony: I've just been following it from here in NYC, but the grotesque, lie-filled campaign to ramp up the police state in San Franc\xe2\x80\xa6""",negatif
2021-12-15 15:15:53+00:00,ClareCoyne8,b'RT @nisportslaw: Today in The London Times. Astonishing #immigrationmatters https://t.co/3bACBDC9WD',positif
2021-12-15 15:15:53+00:00,John50213207,b'RT @moragmcalpine: Who is going to the \xe2\x80\x98event\xe2\x80\x99 in London on Saturday? I\xe2\x80\x99m unexpectedly here!! Hear it\xe2\x80\x99s going to be HUGE-damn tight too!!',positif
2021-12-15 15:15:50+00:00,MarcusvanL,"b'RT @afshinrattansi: NEW: Skripals Judge, Heather Hallett who covered up role of UK in catalyzing 7/7 Islamist London bombings appointed cha\xe2\x80\xa6'",positif
2021-12-15 15:15:50+00:00,GiaJudge,"b'RT @jlz0z: @chrischirp A similar story from my daughter in London, weekend party now 60% attendees tested positive.'",positif
2021-12-15 15:15:49+00:00,TracieT79996019,b'@CrusherDane @AngelaRayner You can get this type of food ordered in within an hour anywhere in central London - easy if you know how',positif
