2021-12-11 19:43:36+00:00,1469754760710344705,neeb00psh,"b'@Breaking911 ""stop asian hate! dont let them in college though""'"
2021-12-11 19:32:12+00:00,1469751890456031233,Deepa Singh,"b""RT @ateenyalien: Wasn't the media just pushing STOP Asian Hate not that long ago \xf0\x9f\x98\x82"""
2021-12-11 19:29:17+00:00,1469751158201733123,Jordan Uggla,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 19:28:29+00:00,1469750956883468291,Lysander,"b""RT @ateenyalien: Wasn't the media just pushing STOP Asian Hate not that long ago \xf0\x9f\x98\x82"""
2021-12-11 19:28:22+00:00,1469750928530022404,cottage core cat mom,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 19:28:10+00:00,1469750878701690889,minzie⁷❀,"b'@cert1f1edphysco @incompositi @bangtaeVgirl All these years???\xf0\x9f\x98\x80 Their concept of love myself, their campaigns, thei\xe2\x80\xa6 https://t.co/1OBa99ciO5'"
2021-12-11 19:27:39+00:00,1469750745553522688,ArkySaw,"b""RT @ateenyalien: Wasn't the media just pushing STOP Asian Hate not that long ago \xf0\x9f\x98\x82"""
2021-12-11 19:23:54+00:00,1469749805031342085,Ugly Chump,"b""RT @ateenyalien: Wasn't the media just pushing STOP Asian Hate not that long ago \xf0\x9f\x98\x82"""
2021-12-11 19:18:51+00:00,1469748533955866624,Elizabeth Zuckerman,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 19:17:24+00:00,1469748168057241603,Frank Hernandez-Knight,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 19:15:47+00:00,1469747759372640258,Bianca Hernandez-Knight⚔️,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 19:14:47+00:00,1469747511334248455,nikki,"b""Wasn't the media just pushing STOP Asian Hate not that long ago \xf0\x9f\x98\x82"""
2021-12-11 19:10:49+00:00,1469746511302983680,kurtis wu 吳孝恩,b'just a reminder that you can\xe2\x80\x99t stop asian hate without dismantling americas military presence around the world.'
2021-12-11 19:10:25+00:00,1469746410769813508,無職•宮内蛍,"b'@undeadscribe Bro, you have no idea how many times WASPs had asked me what kind of Asian I was and make shit awkwar\xe2\x80\xa6 https://t.co/Jgz7TOx5J4'"
2021-12-11 19:07:28+00:00,1469745668378050564,Aesthetic Distance,"b'Asian libs: \xe2\x80\x9cif you could just follow the pronunciation guide on my website, we can Stop Asian Hate!\xe2\x80\x9d https://t.co/QkCMNQXDYJ'"
2021-12-11 19:02:15+00:00,1469744354889666562,Jody David Armour,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 18:37:16+00:00,1469738066831155202,⁺ liluzihurt ⁺,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 18:34:42+00:00,1469737423617810433,Amazin LêThị 🏳️‍🌈 (She/Her) #ProtectTransKids,b'2021 was the deadliest year for anti-#Asian hate. You can be an instant ally by donating to #StopAsianHate\xe2\x80\xa6 https://t.co/QPMoEyljKz'
2021-12-11 18:32:57+00:00,1469736982003605520,BTS⁷ DETOXING (ON A BREAK) TXT⁵,b'Centuries will come and go but Asian hate will never stop in the US. #StopAsianHate'
2021-12-11 18:09:12+00:00,1469731003077910533,A Jester,b'@tombombadill420 @Surfthedesert @FoxNews DOJ thing was overaction and appeasing to the left after 1 Incident. Kind\xe2\x80\xa6 https://t.co/72dTnvBsnd'
2021-12-11 18:07:49+00:00,1469730657878573058,三三七,b'Stop Asian Hate'
2021-12-11 17:51:30+00:00,1469726551679766529,Ernell Pearson,"b'RT @highxlash: this thread makes my entire heart ache. \n\nbetween the ""hey my manicurist is asian,"" to ""my son is dating an asian woman"" to\xe2\x80\xa6'"
2021-12-11 17:50:12+00:00,1469726224394035214,Il Nam-Ricky-Glyn,"b'Stop Asian Hate https://t.co/xUCp5d7XBD via @YouTube FYI, controversial content. At 10am, pst.'"
2021-12-11 17:45:14+00:00,1469724974160224261,Marina | RT 🔞,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 17:41:57+00:00,1469724148284989443,Bunni,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 17:31:49+00:00,1469721599037349893,Andi📎saving for xiao,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 17:28:17+00:00,1469720706967552001,good pup 𐄁 18+,b'\xea\x92\xb0 your local dumb pup \xea\x92\xb1\n\xea\x92\xa6 \xea\x92\xb7 \xf0\x90\x84\x81 \xea\x92\xa6 \xf0\x90\x84\x81 \xe0\xad\xa8 \xf0\x9f\x90\xbe \xe0\xad\xa7 \xf0\x90\x84\x81 \xea\x92\xa6 \xf0\x90\x84\x81 \xea\x92\xb7 \xea\x92\xa6\n\n\xe0\xad\xa8\xe2\x98\x81\xef\xb8\x8f\xe0\xad\xa7\xef\xb9\x9521\xe2\x9d\x97\xef\xb8\x8fminors dni\xe2\x9d\x97\xef\xb8\x8f\n\xe0\xad\xa8\xf0\x9f\xa4\x8d\xe0\xad\xa7\xef\xb9\x95sub/brat/puppy\n\xe0\xad\xa8\xe2\x98\x81\xef\xb8\x8f\xe0\xad\xa7\xef\xb9\x95they/them\n\xe0\xad\xa8\xf0\x9f\xa4\x8d\xe0\xad\xa7\xef\xb9\x95take\xe2\x80\xa6 https://t.co/xoPQoi8Har'
2021-12-11 17:22:09+00:00,1469719163161780228,a,"b'RT @AnimatorROSEOAK: I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is liter\xe2\x80\xa6'"
2021-12-11 17:21:05+00:00,1469718896785645582,anna (taylor’s version) 🌱🌿💚,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 17:19:03+00:00,1469718384204185600,Taetae month🐯,b'i feel bad for her. she wanted to enjoy her time with her fam and experienced racism stop these asian hate https://t.co/cCSNxJtN7S'
2021-12-11 17:09:28+00:00,1469715970872655879,Kappa (holiday mode activated) 🍥,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 17:08:24+00:00,1469715702202384385,Pinderb/Steven ☸️ Blue Lies Matter,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 17:00:00+00:00,1469713590957625344,First Responder,"b'Hate against Asian American Pacific Islander (AAPI) populations have risen during the COVID-19 pandemic. Together,\xe2\x80\xa6 https://t.co/tk19CyrGZq'"
2021-12-11 16:59:20+00:00,1469713422795218944,roseoak✨,"b'I took the blm and stop asian hate links out of my bio, and yeah\xe2\x80\xa6 I can now post on my story. Instagram, this is li\xe2\x80\xa6 https://t.co/VUVWeYHMBb'"
2021-12-11 16:58:29+00:00,1469713206876639234,Act To Change,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 16:54:54+00:00,1469712305642520578,Monique Jones,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 16:52:33+00:00,1469711713750638598,Asia,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 16:43:52+00:00,1469709530485428234,ndlovu,b'Minamino on now. Stop the asian hate.'
2021-12-11 16:27:12+00:00,1469705335875190789,breezy 🦇,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 16:26:37+00:00,1469705187988279297,Brian Smelzer,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 16:14:02+00:00,1469702022240817153,🌻,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 16:11:55+00:00,1469701491413897216,THEE Agent P,b'RT @CockyMF: @westgate55 @ChrisNelson64 @NikkiNikkinow2 The entire stop Asian hate was the Asian community suddenly shocked white people tu\xe2\x80\xa6'
2021-12-11 16:11:29+00:00,1469701381963485186,Rebeca Nishi,"b""Warrior HBO MAX and 'Stop Asian Hate' Movement https://t.co/q5HZigDvPR via @weebly"""
2021-12-11 16:08:25+00:00,1469700610563915780,shrifa elhichri 💜 IA,b'RT @PrinceWooo: \xc2\xb7 Tae posted to IG TL with a smexy smoky selfie: https://t.co/JiRF4OrdJ6 \n\n\xc2\xb7 Tae posted to Wev with 2 smexy smoky selfies:\xe2\x80\xa6'
2021-12-11 16:07:56+00:00,1469700487847030784,THEE Nikki Now💛🐝🎄🎅🏿,b'RT @CockyMF: @westgate55 @ChrisNelson64 @NikkiNikkinow2 The entire stop Asian hate was the Asian community suddenly shocked white people tu\xe2\x80\xa6'
2021-12-11 16:04:57+00:00,1469699738303971338,De(n)mark,"b'RT @highxlash: this thread makes my entire heart ache. \n\nbetween the ""hey my manicurist is asian,"" to ""my son is dating an asian woman"" to\xe2\x80\xa6'"
2021-12-11 16:02:05+00:00,1469699014685691906,Ayami,b'RT @PrinceWooo: \xc2\xb7 Tae posted to IG TL with a smexy smoky selfie: https://t.co/JiRF4OrdJ6 \n\n\xc2\xb7 Tae posted to Wev with 2 smexy smoky selfies:\xe2\x80\xa6'
2021-12-11 16:00:57+00:00,1469698728730656768,Tia∞⁷ missing #BTS and streaming #BTS_Butter! ☃️💜,b'RT @PrinceWooo: \xc2\xb7 Tae posted to IG TL with a smexy smoky selfie: https://t.co/JiRF4OrdJ6 \n\n\xc2\xb7 Tae posted to Wev with 2 smexy smoky selfies:\xe2\x80\xa6'
2021-12-11 15:49:02+00:00,1469695729073639429,FPSKrieger,"b'- Ask ridiculously bigoted question\n- Make TikTok out of it.\n- Have audacity to put ""Stop Asian Hate. Love Everyone\xe2\x80\xa6 https://t.co/3VyWUXBOVz'"
2021-12-11 15:29:49+00:00,1469690894622375942,Kent (Taylor’s Version),b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 15:27:23+00:00,1469690280328761351,high-risk Gregnancy,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 15:13:04+00:00,1469686678977757184,S A R A H D O P E 🦇,"b'RT @highxlash: this thread makes my entire heart ache. \n\nbetween the ""hey my manicurist is asian,"" to ""my son is dating an asian woman"" to\xe2\x80\xa6'"
2021-12-11 15:09:27+00:00,1469685770067795973,The Black Liberation Alliance,"b'RT @_blackalliance: \xe2\x80\x9cFrom a Western perspective, incl diaspora, it\xe2\x80\x99s almost impossible nowadays to talk about China fairly without interrog\xe2\x80\xa6'"
2021-12-11 15:03:58+00:00,1469684387361046533,Brittany Leigh 🦋,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 15:01:58+00:00,1469683885797744642,Lash Waifu 's COMMS OPEN | She/Her ✨,"b'this thread makes my entire heart ache. \n\nbetween the ""hey my manicurist is asian,"" to ""my son is dating an asian w\xe2\x80\xa6 https://t.co/jsJxkbu5J7'"
2021-12-11 14:59:00+00:00,1469683138393632771,Stephanie Ong,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 14:53:29+00:00,1469681751467438082,Devine From Brooklyn,"b'In NYC, moving away from asians on the train aka social distancing and targeting asians were a part of the stop asi\xe2\x80\xa6 https://t.co/qxtCHgJBtg'"
2021-12-11 14:45:38+00:00,1469679773698109444,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/Q8rfZej58Y'
2021-12-11 14:45:03+00:00,1469679627904106500,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/ewSPMAhrYc'
2021-12-11 14:44:27+00:00,1469679476602998791,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/am8OZf9YNb'
2021-12-11 14:43:44+00:00,1469679296533114881,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/iEvUwz7tcw'
2021-12-11 14:43:36+00:00,1469679263649570819,PIMPING AINT EZE 💤💕,b'RT @StretchnoStress: \xe2\x80\xa6maybe I should stop Asian hate\xf0\x9f\x98\x8d'
2021-12-11 14:42:19+00:00,1469678939325239296,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/sCz3D3p8L6'
2021-12-11 14:41:47+00:00,1469678808689418242,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/uWVWoyf2s5'
2021-12-11 14:41:09+00:00,1469678647670112258,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/bU9KJUTrxe'
2021-12-11 14:40:19+00:00,1469678437673861121,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/96VakyNSfa'
2021-12-11 14:39:35+00:00,1469678254558969861,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/tYpaerezIC'
2021-12-11 14:38:54+00:00,1469678081447464960,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/HXwWHpww1L'
2021-12-11 14:38:23+00:00,1469677949368823809,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/sKi0FrExtH'
2021-12-11 14:36:27+00:00,1469677465560055808,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/VUc2iIGNha'
2021-12-11 14:34:26+00:00,1469676955083878409,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/YP9UGcT3zD'
2021-12-11 14:33:13+00:00,1469676650618974209,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/oB1T7xtHZv'
2021-12-11 14:32:14+00:00,1469676403717459970,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/cz1hHEnqvJ'
2021-12-11 14:31:08+00:00,1469676127010852867,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/B7I9MGoqyE'
2021-12-11 14:30:25+00:00,1469675947351851010,nalyd,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 14:30:09+00:00,1469675880339632134,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/HT5V7l5oFP'
2021-12-11 14:28:49+00:00,1469675541829947394,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/8d7EQVhEsC'
2021-12-11 14:27:46+00:00,1469675277806874626,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/0JG05tlMNx'
2021-12-11 14:25:15+00:00,1469674646316683264,炒鸡帅的小哥哥,b'#stop asian hate\n#stopasianhate\n#StopAsianHateCrimes  \n#StopAsianHate  \n#StopAAPIHate \n#Bannon\n#DrLiMengYan1\n#\xe9\x97\xab\xe4\xb8\xbd\xe6\xa2\xa6\xe2\x80\xa6 https://t.co/lg0PLC9R7U'
2021-12-11 14:24:46+00:00,1469674523339333635,DanCematuSaja,b'@KeonJsteele Stop Asian hate \xf0\x9f\xa4\xad'
2021-12-11 14:14:06+00:00,1469671838540255242,conciergedoc,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 14:14:04+00:00,1469671833356189698,"Bora Chang, MPH",b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 14:13:46+00:00,1469671757049118726,"Nolan ""n95 + vax"" Kagetsu 花月, MD, FACR (he/him)",b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 14:13:42+00:00,1469671737314979840,Reginald #RIPOluwatoyin,b'RT @StretchnoStress: \xe2\x80\xa6maybe I should stop Asian hate\xf0\x9f\x98\x8d'
2021-12-11 14:05:57+00:00,1469669790755262471,𝖓𝖊𝖘𝖘𝖆,"b'RT @imsotired23: new pinned!\ndni if you\xe2\x80\x99re an mcyt stan, you\xe2\x80\x99re racist, sexist, homophobic, transphobic, etc.\ni support blm, stop asian hat\xe2\x80\xa6'"
2021-12-11 13:58:51+00:00,1469668002639450117,(Slow)𝓦𝓸𝓸𝓫𝓲 ⁷💜🐿∞ PCD in progress💜,b'\xc2\xb7 Tae posted to IG TL with a smexy smoky selfie: https://t.co/JiRF4OrdJ6 \n\n\xc2\xb7 Tae posted to Wev with 2 smexy smoky s\xe2\x80\xa6 https://t.co/3ODkl8efqW'
2021-12-11 13:50:26+00:00,1469665885837168648,SantaPool🎄,b'@trialsofquake He also was one of the first celebrity to support black lives matter and stop asian hate campaigns \nhttps://t.co/o1iSrYEYd3'
2021-12-11 13:47:26+00:00,1469665129696485378,Arsène Raoul Lupin,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 13:34:29+00:00,1469661870953046016,Don Hasan,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 13:30:48+00:00,1469660944297086976,🏳️‍⚧️🍒baby mama #3🍒,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 13:24:25+00:00,1469659335588552710,CAV124_IV,"b'@chrissiemayrsb1 Oh, he must mean don\xe2\x80\x99t not stop Asian hate.'"
2021-12-11 13:18:15+00:00,1469657784060985346,renee linnen,"b'RT @highintelligenc: @MarleyK20 Wait a minute, is that one of the people protect under the Stop Asian hate crime bill?? People come here to\xe2\x80\xa6'"
2021-12-11 13:15:07+00:00,1469656997469597696,I Chose Poverty at Birth,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 13:10:07+00:00,1469655737949425672,Megan,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 13:04:37+00:00,1469654352625389572,Randi Kawakita,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 12:56:00+00:00,1469652187580149763,The Cocky One,b'@westgate55 @ChrisNelson64 @NikkiNikkinow2 The entire stop Asian hate was the Asian community suddenly shocked whit\xe2\x80\xa6 https://t.co/KoFU1AuDYW'
2021-12-11 12:18:14+00:00,1469642681370378244,fuzz!,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 12:06:27+00:00,1469639717658501122,Danusouls,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 12:06:06+00:00,1469639629162921984,Kalaya'an #WeKeepUsSafe Mendoza | ᜃᜎᜌᜀᜈ,b'RT @kimmythepooh: But not all Asian Americans want to rely on carceral solutions to deal with the violence. A Stop AAPI Hate study showed r\xe2\x80\xa6'
2021-12-11 11:59:38+00:00,1469638000133152769,ً felix 🧣 EVERMORE DAY📌,"b""@faerietest stop acting like you actually care about asian fishing because you're only do when it's convenient to f\xe2\x80\xa6 https://t.co/devgGbcqTB"""
2021-12-11 11:59:03+00:00,1469637852069826567,Wade Wilson,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
2021-12-11 11:54:11+00:00,1469636629514104837,🔞Umbire the Hellbringer 🇵🇸,b'RT @rzhongnotes: Stop Asian hate https://t.co/IVN0ndfH56'
